제목,본문,날짜,링크
"""너희 나라 항복했어"" 시바견 폭행 애견미용사 영상에 '발칵'","중국의 한 애견미용사가 반일 감정을 이유로 일본 혈통의 시바견을 학대하는 영상이 온라인에 공개돼 논란이다.  대만 매체 민시는 지난 17일(현지시간) 중국 장쑤성에서 근무하는 애견미용사가 시바견을 학대하는 영상이 SNS(소셜미디어)에 공유됐다고 보도했다.  관련 영상에서 미용사는 시바견 입을 손으로 강하게 막거나 목 부위를 조르는 행동을 반복했다. 개가 고통을 느낀 듯 울부짖는 소리를 내는 상황에서도 폭행은 멈추지 않았다.  미용사는 팔로 개 목을 감싸는 헤드록 자세를 취하거나 앞다리를 잡아당기기도 했다. 일부 장면에선 막대기로 개의 몸을 툭툭 치는 모습도 포착됐다.  폭행과 함께 욕설에 가까운 발언도 이어졌다. 미용사는 시바견을 향해 ""정신이 나갔다""며 ""아직 너희 나라에 있다고 생각해? 그 나라는 이미 항복했어""라고 일본을 언급하기도 했다.  해당 영상이 확산되자 온라인 커뮤니티에서는 동물 학대에 대한 비판은 물론, 정치적 감정을 동물에게 투영한 어리석은 행위라는 지적이 제기됐다. 일부 누리꾼은 직업윤리 위반이라고 주장하기도 했다.  중국과 일본은 극심한 외교 갈등을 벌이고 있다. 지난달 다카이치 사나에 일본 총리가 ""대만 유사시 일본이 집단 자위권을 행사할 수 있다""고 말한 게 도화선이 됐다.",2025.12.19. 오전 5:49,https://n.news.naver.com/mnews/article/008/0005294094
美 사이버안보 총괄 국장에 인태사령부 부사령관 내정,도널드 트럼프 미국 대통령이 사이버 안보를 책임지는 국가안보국(NSA) 국장 겸 사이버사령부 사령관에 조슈아 러드 인도태평양사령부 부사령관(육군 중장)을 지명했다.  미 국방부(전쟁부)는 18일(현지시간) 이 같은 내용을 포함한 인선안을 발표했다.  NSA 국장 겸 사이버사령부 사령관 자리는 지난 4월 티머시 호크 전 NSA 국장이 해임된 뒤 공석이다. 호크 전 국장은 트럼프 대통령에 대한 충성심이 부족하다는 보수 활동가 로라 루머의 비판과 맞물려 전격 해임됐다.  러드 지명자는 연방의회 상원 인준을 거쳐 부임하게 된다.,2025.12.19. 오전 5:45,https://n.news.naver.com/mnews/article/008/0005294093
"""성관계 몰카로 5억 벌었다""...'아내 둘' 일부다처 가족의 충격 범죄","SNS(소셜미디어)에서 알게 된 여성과의 성관계를 몰래 촬영해 온라인 사이트에 공유한 일본 30대 남성과 그를 도운 아내 등 3명이 현지 경찰에 체포됐다.  일본 매체 TBS뉴스 등은 지난 16일 경시청 수사1과가 주소 및 직업 미상의 오노 요헤이(39)와 그의 아내 하루카(28), 양녀 린(23) 등을 체포했다고 전했다.  이들은 지난해 7월 도쿄 신주쿠 한 호텔에서 오노와 한 20대 여성의 성관계를 몰래 촬영하고, 이 영상을 온라인 사이트에 공유해 불특정 다수가 시청하도록 한 혐의를 받는다.  오노 등 3명은 사전에 호텔 객실 천장에 화재경보기 형태의 카메라를 설치해 몰래 촬영을 한 것으로 조사됐다.  또 오노와 해당 여성의 성관계가 끝난 뒤에는 하루카와 린이 객실에 들어와 ""우리 남편에게 무슨 짓을 한 거냐"" 등 말을 하며 여성에게 위자료를 요구한 것으로 전해졌다.  이들은 이런 수법으로 2년 이상 범행을 반복해 온 것으로 추정된다. 경찰은 오노 등이 2년간 범행으로 5000만엔(약 4억7000만원) 이상의 수익을 얻은 것으로 보고 있다.  오노는 자신이 '일부다처'를 하는 사람이며, 과거에는 린을 '내연 아내'(사실상 아내처럼 취급한 내연 관계 여성)로 뒀다고 말한 것으로 알려졌다.  오노의 경우는 SNS에서 알게 된 10대 여성을 신주쿠 한 맨션에서 2개월가량 감금한 혐의로 체포돼 있었기 때문에, 이번 사건으로 추가 혐의가 적용돼 재체포 됐다.  감금 사건은 10대 여성이 지난달 말 도망쳐 나와 다른 지역으로 이동, 오사카부 경찰에 신고하면서 드러났다.  경찰은 감금 현장에서 스마트폰 37대와 노트북 3대, 감금에 사용된 것으로 보이는 목줄과 수갑 등을 압수했다. 스마트폰 등에는 여성 100명 이상의 성적인 영상 860편 이상 보관돼 있었다.  경찰은 불법 촬영 피해자나 영상 무단 게시 피해자가 추가로 있을 것으로 보고 수사를 이어가는 중이다.",2025.12.19. 오전 5:36,https://n.news.naver.com/mnews/article/008/0005294092
"""우리 보배를 자른다고?"" 김문수-한동훈 反장동혁 연대?…계파 갈등 격화하는 국힘","김문수 전 고용노동부 장관이 한동훈 전 국민의힘 대표를 공개 지지하고 나서면서 국민의힘 내부 계파 갈등이 한층 격화하는 모습이다. 국민의힘 당무감사위원회의 김종혁 전 최고위원 중징계 권고를 계기로 장동혁 대표 등 당권파와 친한(친 한동훈)계의 대립이 수면 위로 떠오른 가운데 김 전 장관의 가세로 '반(反)장동혁 연대' 가능성까지 거론되고 있다.  18일 정치권에 따르면 김 전 장관은 17일 국민의힘 수도권 전현직 당협위원장 모임 '이오회'에 참석해 한 전 대표와 팔짱을 끼고 손을 꼭 잡은 채 ""우리 당의 아주 귀한 보배"" ""이런 보배가 또 어디 있느냐""며 치켜세웠다. 그러면서 ""우리 당에서 우리 보배를 자른다고 한다""고도 했다.  최근 당 지도부가 한 전 대표를 비롯한 친한계에 대해 징계 절차를 밟고 있는 상황을 두고 김 전 장관이 공개적으로 한 전 대표를 지지하는 발언을 한 셈이다. 김 전 장관이 친한계 문제에 공개적으로 목소리를 낸 것 자체가 이례적이라는 평가도 나온다. 정치권에서는 이를 두고 장동혁 대표 체제에 맞선 '반장동혁 연대'의 신호탄 아니냐는 해석도 제기된다.  조갑제 조갑제닷컴 대표는 이날 CBS라디오 김현정의 뉴스쇼에 나와 김 전 장관과 한 전 대표의 만남을 두고 ""구체적으로는 장동혁 체제를 와해시킬 수 있는 힘이 있다""고 평가했다. 이어 ""바꿔서 비대위로 가든지 이렇게 해야지""라고 말해 지도체제 변화 가능성까지 거론했다.  아직 김 전 최고위원회 중징계 여부에 대한 당 윤리위원회의 최종 결정 전이지만 한 전 대표는 물론, 친한계 인사들의 반발이 벌써부터 거세다. 한 전 대표는 이날 채널A 유튜브 채널에 출연해 ""저를 찍어누르고 싶으면 그냥 저를 하시라""고 말했다. 친한계 박정하 국민의힘 의원도 이날 SBS라디오 '김태현의 정치쇼'에 출연해 ""최종 목적은 결국 한 전 대표를 비롯한 친한계를 찍어내기 위함""이라고 주장했다. 김 전 대표도 전날 SNS(소셜미디어)에 ""민주주의를 돌로 쳐죽이려는 자들에 맞서 한동훈 전대표와 함께 끝까지 싸우겠다""고 썼다.  그러자 장 대표 측근 인사들은 일제히 반격의 포문을 열었다. 김 전 최고위원의 징계 권고를 주도한 이호선 당무감사위원장은 이날 블로그에 한 전 대표를 겨냥해 ""정의는 단순히 균형을 맞추는 게 아니라 악에 대한 분명한 응답""이라며 ""'들키면 본전'이 돼선 안 된다. 불의에는 '안 하느니만 못한 대가'가 따라야 한다""고 적었다.  장 대표 체제에서 임명된 박민영 미디어대변인도 ""대통령 두 번이나 탄핵시킨 정당이 썩은 살 도려내는 아픔조차 없이 정상화될 것이라 믿는다면 그야말로 순진하고 낭만적인 생각""이라며 ""(현재의 갈등은) 내홍이 아니라 당이 건강해지는 과정이자 일시적 수술통""이라고 주장했다.  최근 장 대표는 김민수 최고위원을 국민소통위원장에, 장예찬 전 최고위원을 여의도연구원 부원장에 임명하는 등 반한(반 한동훈)계 성향 인사들을 전진 배치하기도 했다. 친한계를 향한 압박 수위를 높이려는 포석이라는 게 당 안팎의 해석이다. 장 대표는 전날 경기 고양 화전마을에서 연탄 배달 봉사를 한 뒤 기자들과 만나 ""밖에 있는 적 50명보다 내부의 적 한 명이 더 무섭다""고 말했다.  이에 따라 국민의힘 당무감사위가 진행 중인 한 전 대표의 당원 게시판 논란 조사 결과에 관심이 쏠린다. 조사 결과에 따라 징계 논의가 확대될 경우 국민의힘 계파 갈등은 걷잡을 수 없이 커질 수 있다는 관측이 나온다.  신율 명지대 정치학외교과 교수는 머니투데이 더300(the300)에 ""외부 악재와 지지율 정체가 이어지는 상황에서 내부 갈등이 장기화될 경우 내년 지방선거 전략에도 부담이 될 수 있다""며 ""윤리위원회의 판단과 당무감사위의 후속 조치가 국민의힘 내부 역학 구도의 향방을 가를 핵심 변수가 될 것""이라고 말했다.",2025.12.19. 오전 5:32,https://n.news.naver.com/mnews/article/008/0005294091
"[기고]'철도 안전', 모두의 관심이 필요하다","수도권과 지방을 잇는 촘촘한 철도망 연결로 전국이 일일생활권으로 자리매김하면서 국민의 교통기본권에 한 축을 차지하는 철도 안전을 강조하는 것은 지나친 일이 아니다. 최근 청도역 부근에서 발생한 안타까운 철도사고 소식에 철도안전에 대한 국민적 관심과 우려가 커지는 것도 당연하다.  산업재해를 막고 현장 근로자 생명 보호를 위해 중대재해처벌법을 시행하고 있음에도 불구하고 철도를 비롯해 전국 건설사업장에서 산업재해가 지속 발생하고 있는 점은 재발방지를 위해서라도 간과해서는 안된다. 1건의 대형사고는 그 이전 29건의 경미한 사고, 300건의 사소한 징후를 무시한 결과로서 전조 증상이 나타날 때 철저히 관리했다면 충분히 사전 예방할 수 있다는 하인리히 법칙을 기업과 정부 모두 되새겨봐야 한다.  노동집약적 대규모 장치산업인 철도는 시간이 갈수록 복잡해지는 시스템적 특성이 있다. 코레일 설립 후 우리나라 간선철도는 철도노선 30%, 전철화는 무려 2배 이상 증가했다. 여기에 30년이 지난 노후 철도시설물 비중까지 65% 수준으로 늘어나 근로자 안전을 위한 정부의 보다 근본적이고 종합적인 대책이 절실하다.  인공지능(AI) 등 제4차 산업혁명기술을 현장에 적극 도입 운영하는 것은 시의적절한 안전대책이 될 수 있다. 철도현장은 이미 인공지능(AI) 등 다양한 ICT 신기술을 운영 중이다. 폭염에 뜨거워지는 선로 온도를 자동으로 저감시켜주는 자동살수장치 운영이나 태풍·폭우와 같은 이례상황을 대비한 기후예측과 시설물 점검장치 등이 대표적인 경우다. 그러나 보다 안전한 철도산업환경을 조성하는 데 있어서 재정이 열악한 철도운영자 자구노력만으로는 한계가 있다.  국민생명 보호를 위한 안전예산 확대가 절실한 이때 SOC분야 내년 안전예산이 집행 부진을 이유로 축소됐다는 언론보도는 아쉬운 대목이다. 특히 청도역 사고와 같이 노후도가 상대적으로 심한 일반철도 안전·시설개량 예산까지 2배 이상 감축된 점은 유사시 고객과 근로자에게 미치는 영향을 고려할 때 재고해 볼 가치가 충분하다고 여겨진다.  근로자 안전과 국민 생명 보호의 전제조건은 지속적인 안전 인프라 확대와 AI, IoT 등 신기술을 현장에 접목해 가장 안전한 환경을 만드는 것이다. 현장은 지금 기업의 자구책을 넘어 그 어느 때보다 정부의 주도적 역할과 전폭적인 재정 지원을 통해 보다 강화된 국민안전망의 토대를 마련해 주길 간절히 기다리고 있다.",2025.12.19. 오전 5:25,https://n.news.naver.com/mnews/article/008/0005294090
[우보세]홍콩 ELS와 금융감독 실패,"[편집자주] 뉴스현장에는 희로애락이 있습니다. 그 가운데 기사로 쓰기에 쉽지 않은 것도 있고, 곰곰이 생각해봐야 할 일도 많습니다. '우리가 보는 세상'(우보세)은 머니투데이 시니어 기자들이 속보 기사에서 자칫 놓치기 쉬운 '뉴스 속의 뉴스' '뉴스 속의 스토리'를 전하는 코너입니다.  금융감독원이 18일 홍콩 H지수 주가연계증권(ELS) 제재심의위원회를 열었다. 금감원은 KB국민·신한·하나·NH농협·SC제일은행 등 5개 은행에 2조원 규모의 과징금 부과를 사전통지했다. 사상 최대 규모의 과징금이 현실화 할지, 긴장감이 고조된다.  홍콩 ELS 검사 후 제재까지 금융권의 관심은 어디까지가 은행들의 잘못인지, 조단위 과징금이 과하지는 않은지 등이 초점이었다. 하지만 책임의 범위와 수위를 정하는 제재심을 시작하며 중요한 질문이 하나 빠졌다는 생각을 떨치기 어렵다. 이토록 금융소비자를 생각하는 금융당국이라면, 17만명의 계좌에서 4조6000억원의 손실이 날 때까지 왜 아무것도 하지 않았을까. 금융당국은 홍콩 ELS 사태에 책임이 없는가.  금융당국은 인정하기 싫을 수도 있으나 홍콩 ELS 사태는 감독정책 실패가 단초가 됐다. 2019년 해외 금리연계파생결합펀드(DLF)의 대규모 손실사태가 터지자 금융당국은 파생상품 총량규제를 도입한다. 홍콩 ELS를 비롯한 고난도 금융상품에 대해 2019년 11월말 기준 은행별 파생상품 판매 잔액만큼 취급하게 했다. 은행 창구에선 아예 고위험 상품 판매를 금지하겠다고 공개적으로 밝혔다가 수수료 수입 급감을 우려한 은행권 반발에 총량규제로 물러선 것이다.  총량규제는 의도치 않은 방향으로 전개됐다. DLF로 홍역을 치른 우리은행, 하나은행과 달리 국민은행은 DLF를 전혀 팔지 않은 대신 ELS에 '올인'했다. 다른 은행보다 파생상품 판매 한도가 10조원 더 많았던 이유다. DLF를 팔지 않아 금융당국의 폭풍 칭찬을 받은 국민은행은 판매한도에 구애됨 없이 마음껏 홍콩 ELS를 팔았고, 이는 2024년 대규모 손실사태로 번졌다. 과징금의 절반 이상이 국민은행 몫이 됐다. 총량규제 여파로 '모범생'이 '문제아'로 돌변한 셈이다. 수조 원의 수업료를 치르고서야 금융당국은 5년 만에 고난도 상품판매 제한(은행 창구)을 다시 꺼낸다.  DLF 대책으로 홍콩 H지수를 포함한 5개 지수 연계 ELS만 은행에서 팔도록 했는데, 이 역시 대규모 손실사태의 원인 중 하나로 지목된다. 홍콩 ELS는 2016년에도 H지수가 50% 급락해 손실구간 목전까지 갔다. 변동성이 큰 지수인데 당국이 5개로 한정해 은행의 '몰빵' 판매를 유인했단 지적이 나오는 이유다.  제재심을 코앞에 두고서야 금융위원회가 과징금 세부기준을 확정한 것도 감독정책의 허술함을 부여주는 단면이다. 투자금 기준으로 할지, 수수료 수입으로 할지 막판까지 갈팡질팡이었다. 금소법이 시행된지 벌써 4년이 지났다. 잘못에 대한 징벌 수준을 가늠하지 못하는데, 사전예방적 소비자보호가 잘 될리 없지 않은가. 더구나 설명의무·적합성의무 위반 여부를 두고서도 금소법 해석은 엇갈린다. 은행이 제재에 불복해 소송하면 금융당국의 승소를 장담할 수 없단 얘기마저 나온다.  이찬진 금감원장은 최근 '금융소비자 토론회'를 3차례 열었다. 끝까지 자리를 지키며 경청하고 본인의 소신도 진정성 있게 꺼냈다. 하지만 그뿐이었다. 소비자보호을 뒷전으로 한 금융당국의 전체적인 반성은 있었지만, 홍콩 ELS와 관련한 반성이나 철저한 원인 분석은 찾을 수 없었다. 사전예방적 소비자보호는 금융회사 뿐 아니라 금융당국도 예외일 수 없다.",2025.12.19. 오전 5:10,https://n.news.naver.com/mnews/article/008/0005294089
"[기자수첩]지방선거 앞, 가벼워지는 금배지","지난달 초쯤 한 더불어민주당 의원이 ""사실 지방선거에 도전해보고 싶다는 생각을 오래전부터 해 왔다""고 털어놨다. 원래는 국회에서 경험을 더 쌓은 뒤에 도전할 계획이었으나 최근 주변에서 권유가 이어지니 고민이 깊어졌다고 했다. 국회의원 임기가 아직 2년 넘게 남아있는 만큼 지역 주민들에게 의견을 구해보겠다고 했다. 그 의원은 이후 실제로 지방선거 출마를 선언했다.  내년 6월 지방선거를 앞두고 여러 국회의원들이 후보군으로 거론되고 있다. 민주당에선 서울시장 선거에만 출마를 이미 선언했거나 준비 중인 의원이 어림잡아 여섯을 넘긴다. 국민의힘에서도 텃밭인 영남을 중심으로 다수의 의원들 이름이 오르내리고 있다. 국회법에 따르면 국회의원이 당의 공천을 받아 지방선거 후보로 확정되면 의원직에서 사퇴해야 한다.  출마를 선언한 의원들은 벌써부터 선거운동 모드다. 본연의 업무는 뒷전으로 밀려난 모양새다. 서울시장에 도전하는 한 의원은 최근 유튜브 라이브 방송을 켜고 종로 광장시장과 동대문 패션상가, 구로시장 등을 잇따라 찾았다. 모두 본인의 지역구와는 무관한 곳이다. 경기도지사 출마를 준비하는 한 의원의 보좌진도 ""이미 선거 체제로 움직이고 있다""고 했다.  선거에 출마할 권리, 즉 피선거권은 헌법이 보장하는 권리다. 18세 이상 국민은 누구나 지방자치단체장에 출마할 수 있다. 국회의원이라고 예외라 할 수 없다. 국회의원이 시장이나 도지사가 되면 중앙정치 경험을 지방행정에 활용할 수 있다는 점에서 국회의원들의 출마는 오히려 반겨야 할 수도 있다.  그러나 빛이 있다면 그림자도 있는 법. 지역구 국회의원이 임기 도중 사퇴하는 건 지역 유권자들에게 했던 약속을 스스로 깨는 것이다. 보궐선거 전까지 한동안 지역구를 대표하는 의원의 공백이 발생하면서 중앙정치 무대에서 지역을 위해 목소리를 내줄 사람이 없어진다는 점도 문제다. 보궐선거를 다시 치리는 과정에서 나랏돈도 낭비된다. 국회의원 1명을 다시 뽑는 덴 평균 10억~15억원이 쓰인다.  그렇다고 국회의원의 지방선거 출마를 막을 순 없다. 대신 국회의원이 임기 중 사퇴할 경우 총선 때 반환받았던 기탁금과 보전받았던 선거비용를 국가에 내도록 하는 방안은 어떨까. 이미 17년 전 중앙선거관리위원회가 국회에 보냈던 제안이다.",2025.12.19. 오전 5:01,https://n.news.naver.com/mnews/article/008/0005294088
"'서류 또 서류'...불편만 키우고 집값 놓친 토허제, 해제는 언제?","서울 전역에 토지거래허가제가 확대 시행된 지 약 두 달이 지났지만, 시장에서는 가격 안정 효과보다 정책 피로감만 누적되고 있다는 평가가 나온다. 거래 절차는 한층 까다로워졌지만 집값 상승 흐름은 꺾이지 않았다. 중앙정부와 서울시 간 규제 해제 시점을 둘러싼 갈등도 다시 수면 위로 떠올랐다.  한국부동산원 주간 아파트 가격 동향을 보면 토지거래허가제 확대 이후에도 서울 집값은 상승 흐름을 이어가고 있다. 시행 직후 상승 폭이 일시적으로 둔화되긴 했지만, 최근 주간 변동률은 다시 0.1%대 후반을 유지하며 방향성을 바꾸지 않았다. 누적 지수 흐름 역시 뚜렷한 하향 전환 없이 완만한 우상향 곡선을 그리고 있다. 규제 강화에도 불구하고 가격 조정 신호는 통계상으로 확인되지 않는 셈이다.  현장 분위기 역시 통계와 크게 다르지 않다. 토허제로 인해 허가 신청, 실거주 계획서 제출 등 거래 과정은 복잡해졌지만, 실거주 수요를 중심으로 매수 문의는 이어지고 있다는 게 중개업계 전언이다. 계약 체결 이후 허가를 전제로 거래를 진행하는 방식이 일상화됐다. 거래가 불편해졌을 뿐 멈춘 것은 아니라는 반응도 나온다. 과거 토허제 운영 사례를 보더라도 불허율이 극히 낮았던 점을 감안하면, 제도가 가격 억제 장치로 작동하기에는 한계가 있다는 지적이 반복된다.  정책 효과에 대한 의문이 커지는 가운데, 최근에는 토허제 적용 해제 시점을 둘러싼 중앙정부와 서울시 간 입장 차이가 다시 부각되고 있다. 오세훈 서울시장은 일부 지역에 대해서는 토지거래허가구역 해제를 검토해야 할 시점이라는 입장을 공개적으로 밝히고 있지만, 국토교통부는 시기상조라며 신중론을 유지하고 있다. '책임론'이 부각될 수밖에 없는 부동산 정책을 둘러싼 갈등이 심화되고 있다는 평가다.  오 시장은 최근 SNS를 통해 ""대통령은 더이상 아우성치는 현장의 민심을 외면해서는 안된다""며 정부의 부동산 정책 전반을 정면으로 비판했다. 토허제를 포함한 규제 정책이 시장에서 제대로 작동하지 않고 있다는 문제의식을 드러낸 것이다. 특히 10·15 부동산 대책 이후 서울 전역이 규제지역과 토지거래허가구역으로 묶이면서, 서울시가 추진 중인 신속통합기획과 모아타운 사업이 위축되고 있다는 점을 강하게 문제삼고 있다.  정부와 서울시 간 부동산 정책 갈등은 이번이 처음은 아니다. 이재명 정부 출범 이후 주요 부동산 대책이 나올 때마다 오 시장은 규제 중심 접근에 대해 아쉬움을 표해 왔다. 용산정비창 개발을 둘러싼 주택 공급 방식, 용산국제업무지구 추진 방향 등을 놓고도 양측의 시각 차이는 누적돼 왔다. 다만 지난달 김윤덕 국토교통부 장관과 오 시장이 회동하고, 국장급 실무협의체를 구성하기로 합의하면서 갈등이 일정 부분 봉합되는 듯 보이기도 했다.  실제로 국토부가 재개발·재건축 동의율 완화 등 정비사업 활성화 방안을 전향적으로 검토하면서 정책 조율 가능성이 제기됐다. 그러나 토허구역 해제를 둘러싼 이견이 다시 드러나며 분위기는 재차 경색됐다. 오 시장은 시의회 출석 자리에서 ""초기 풍선효과 우려가 있더라도 지정 범위를 최소화했어야 했다""며 해제 필요성을 거듭 강조했지만, 국토부는 ""서울시와 해제 논의를 한 적이 없다""며 선을 그었다.  이 같은 엇박자 속에서 시장의 기대감은 오히려 커지고 있다. 부동산 업계에서는 토허구역이 '영구 규제'가 아니라는 인식이 확산되고 있다. 대통령실 정책 라인에서도 토허제를 임시적 조치로 언급한 바 있어, 해제 가능성에 무게를 싣는 분위기다. 국회 입법조사처 역시 과열이 진정된 지역부터 순차적으로 규제를 완화하는 탄력적 운영이 필요하다는 의견을 제시했다.  해제 시점은 명확히 제시되지 않았지만, 내년 6월 지방선거 이전이 될 것이라는 관측이 나온다. 오 시장이 연일 10·15 대책을 비판하며 메시지 수위를 높이는 것도 지방선거 국면을 염두에 둔 행보라는 해석이 적지 않다. 서울의 경우 부동산 민심이 선거에 미치는 영향이 큰 만큼, 정부 역시 선거 이전에 토허구역 조정 카드를 검토할 수밖에 없을 것이란 전망이다.  업계에선 토허제 전면 해제보다는 선별적·순차적 완화가 필요하다고 강조한다. 집값 상승 폭이 크지 않았던 지역부터 규제를 풀고, 일정 기간 시장 반응을 점검하는 방식이 현실적이라는 것이다. 업계 관계자는 ""토허제의 정책 신호 효과는 인정하되, 가격 안정 효과가 통계와 현장에서 확인되지 않는 상황에서는 보다 유연한 접근이 필요하다""고 지적했다.",2025.12.19. 오전 5:00,https://n.news.naver.com/mnews/article/008/0005294087
"""山ㅌr HOME BANG門"" 아파트에 '암호'가...해독해보니 ""멋져"" 훈훈","크리스마스를 앞두고 '어른 전용' 아파트 안내문이 화제를 모으고 있다.  18일 한 온라인 커뮤니티에 ""山ㅌr HOME BANG門 안내'라는 제목의 아파트 안내문 사진이 올라왔다. 안내문 제목은 영어와 한자를 섞어서 작성됐는데, 그대로 읽으면 '산타 집 방문 안내'라는 뜻이다.  본문에는 ""올해도 X-ㅁr스가 슬쩍 다가오고 있어 山ㅌr HOME BANG門 2VEN트를 준비했다""며 ""본 안내는 어른 전용 SECRET 문서이오니 CHILDz들 모르게 조심해서 확인 부탁드린다""는 내용이 담겼다. 산타 집 방문 이벤트가 준비돼 있으며 안내문은 어른 전용 비밀 문서이기 때문에 아이들 모르게 확인 부탁한다는 뜻이다.  활동 내용에는 ""각 HOME에서 미리 준비, 포장해 둔 SUN물을 CHILDz에게 전달""이라고, 대상에는 ""山ㅌr를 믿는 CHILDz""라고 각각 적혀있었다. 각 집에서 미리 포장한 선물을 아이들에게 전달할 예정이며, 대상은 산타를 믿는 아이들이라는 의미다.  모두 한글 대신 영어와 한자를 섞어 사용해 아이들이 쉽게 읽지 못하도록 했다. 안내문을 올린 작성자는 ""한글을 읽을 줄 아는 아이들이 읽지 못하게 하려는 취지""라고 설명했다. 지난해 진행된 동일한 행사에서 산타할아버지를 본 아이들은 행복해하며 선물을 받았다.  누리꾼들은 ""성공적으로 잘 끝나길 바란다"", ""아이디어 좋다"", ""아이들에게 잊지 못할 큰 추억 선물 해주는 것 같다"", ""얘들아 산타는 있다"", ""동심 지킴이 멋있다"" 등의 반응을 보였다.",2025.12.19. 오전 5:00,https://n.news.naver.com/mnews/article/008/0005294086
"'다문 입·비틀린 미간' 박나래 사과영상 본 전문가 ""이것 숨긴 표정""","스피치 분석 전문가가 개그우먼 박나래 사과 영상 속 비언어적 표현을 분석했다.  아나운서 출신 심리상담사 박사랑씨는 지난 17일 유튜브 채널에 '박나래 영상 속 비언어를 무시하면 생기는 일'이라는 제목 영상을 올렸다. 영상에서 박씨는 박나래 사과 영상 속 비언어적 메시지를 3가지 관점에서 분석했다.  박씨는 영상 처음 박나래가 인사를 마치고 고개를 들며 시선이 올라오는 순간이 가장 중요한 '전환점'이라고 설명했다. 그는 ""본격적으로 말하기 전이라 표정을 완전히 숨기기 전 얼굴이 고스란히 드러나는 구간""이라고 부연했다.  박씨는 박나래 인사에 대해 ""고개가 눈보다 먼저 올라오고 눈매는 아래에서 위로 끌어올려진다""며 ""일반적인 사과, 진심 어린 사과에선 고개와 눈(시선)이 함께 움직이면서 눈이 열리는 개방 시선의 모양을 하고 있다""고 했다.  특히 박나래 입 모양에 주목했다. 박씨는 ""보통 사과나 설명을 시작할 땐 입이 미세하게 열리는데 (박나래는) 입을 꽉 닫은 채 고개를 든다. 이건 이미 리스크 관리 모드가 작동 중이라는 뜻""이라고 짚었다.  박나래가 문장 끝마다 입을 닫는 점에 대해선 ""문장 단위 봉쇄라고 하는데 검찰 수사나 재판, 언론 공식 인터뷰처럼 말 한마디가 큰 손해로 이어질 수 있는 상황에서 리스크 관리를 최대로 할 때 사용되는 반응""이라고 설명했다.  박씨는 박나래 표정도 분석했다. 그는 ""미간이 살짝 비틀리며 수축돼 있다. 불편감을 약간 느끼지만 밖으로 드러내지 않고 통제하며 누르는 상태""라고 봤다. 또 말하는 내내 한쪽 입꼬리가 미세하게 올라간 점에 대해선 ""비웃음이나 무시라기보단 상황과 감정적 거리를 두려는 태도""라고 해석했다.  박씨는 ""전반적으로 박나래는 무표정에 가깝다. 감정이 드러나면 손해가 될 수 있을 때 자주 선택되는 표정""이라며 ""감정을 최대한 숨기고 싶었다면 영상보다는 손 편지나 SNS(소셜미디어) 글이 더 효과적이었을 것""이라고 했다.  앞서 박나래는 지난 16일 언론에 배포한 영상에서 매니저 상대 갑질, '주사 이모' 논란에 대한 구체적인 언급 없이 ""사실관계 확인을 위해 법적 절차를 진행 중이며 추가 발언은 하지 않겠다""고 밝혔다.  이와 관련해 서정빈 변호사는 YTN라디오 '뉴스퀘어2PM'에서 ""상당히 중립적이고 신중한 표현을 사용했다. 변명도 해명도 아니지만 또 한편으론 사과나 인정으로 보기에도 어렵다""고 지적했다.",2025.12.19. 오전 5:00,https://n.news.naver.com/mnews/article/008/0005294085
