제목,본문,날짜,링크
"'틱톡보다 빨라'…챗GPT 앱, 출시 31개월 만에 '깜짝 결과'","오픈AI의 인공지능(AI) 챗봇 챗GPT가 출시 31개월 만에 모바일 앱 시장에서 누적 소비자 결제액 30억 달러(약 4조4000억원)를 돌파했다.  모바일 시장 분석업채 앱피겨스는 올해 애플 iOS와 안드로이드 기기를 이용하는 소비자가 챗GPT 앱에서 결제한 금액을 24억8000만달러로 집계했다고 정보기술(IT) 전문매체 테크트런치가 18일(현지시간) 보도했다.  이는 지난해 결제액 4억8700만 달러와 견줘 약 5배로 2023년(5∼12월) 결제액 4290만 달러와 비교하면 약 58배로 늘어난 수치다. 이에 따라 오픈AI 앱이 처음 출시된 2023년 5월 이후 누적 결제액은 30억달러를 넘어서게 됐다. 테크크런치는 소비자 결제의 대부분이 올해 집중된 사실을 통해 최근 들어 챗GPT에 대한 소비자 채택이 급격히 늘어났음을 알 수 있다고 지적했다.  오픈AI는 구독제로 운영되는 주요 동영상 앱들보다도 누적 결제액 30억달러에 도달하기까지 걸린 기간이 더 짧았다. 디즈니플러스(+)는 42개월이 걸렸고, HBO맥스와 틱톡은 각각 46개월과 58개월이 소요됐다.  다만 이번 집계 수치는 스마트폰·태블릿PC 등 모바일 기기를 통한 결제액만 합산한 것으로 웹사이트를 통한 직접 결제 등은 포함되지 않았다. 또 오픈AI는 API 등 개발자나 기업 고객을 대상 매출도 일으키고 있다.",2025.12.19. 오전 8:35,https://n.news.naver.com/mnews/article/015/0005226593
울산 120 해울이콜센터 내년부터 오후 8시까지 2시간 연장 운영,"울산시는 맞벌이 가구와 직장인 증가로 근무시간 외 민원 수요가 꾸준히 늘어나는 점을 반영해, 내년 1월부터 시민 중심의 상담 서비스를 강화하는 운영체계 개선안을 마련했다고 19일 밝혔다.  먼저 현재 평일 오전 9시부터 오후 6시까지 운영하던 120 해울이콜센터 상담 시간은 평일 오후 8시까지 2시간 연장한다.  울산시는 이를 위해 상담사 2명이 순환 근무하는 야간 연장 근무 체계를 도입하고, 사전 근무조 편성과 연장수당 지급 등 근무 여건도 함께 개선할 계획이다.  또한 민원 처리 효율을 높이기 위한 개선책도 병행한다.  울산시는 단순·반복 민원의 현업 부서 이관을 최소화하기 위해 이관 민원 분석을 강화하고, 상수도 요금과 아이문화패스 등 상담 비중이 높은 주요 행정 체계(시스템)에 대한 조회 권한을 단계적으로 확보한다.  아울러 각 부서별로 콜센터 전담 소통관을 지정해 상담 자료를 신속히 현행화함으로써 민원 상담 자체 처리율을 80% 이상으로 끌어올린다는 목표다.  상담 품질 관리도 강화한다. 정기·전문·맞춤형 교육을 체계적으로 운영하고, 악성 민원에 대응하기 위한 강제 통화 종료 권한 부여와 상담사 심리 상담 지원 프로그램 운영도 병행한다.  이밖에 시민 만족도 조사 결과를 바탕으로 우수 상담사와 전담 소통관을 포상해 상담 인력의 사기와 전문성도 높일 방침이다.  울산시 관계자는 “120 해울이콜센터는 11년 연속 한국표준협회가 선정한 ‘품질지수 우수콜센터’로, 울산을 대표하는 민원 창구”라며 “이번 운영체계 개선을 통해 시민들이 언제 어디서나 궁금증을 해결할 수 있는 진정한 일괄(원스톱) 상담 서비스를 구현하겠다”라고 말했다.  울산=하인식 기자 hais@hankyung.com",2025.12.19. 오전 8:33,https://n.news.naver.com/mnews/article/015/0005226592
"큐리언트, 독일 자회사 QLi5에 108억원 투자","혁신신약기업 큐리언트가 독일 자회사 QLi5 테라퓨틱스에 약 100억원을 투자한다.  큐리언트는 QLi5테라퓨틱스가 18일(현지시간) 주주총회를 열고 약 626만 유로(약 108억 원) 규모의 제3자배정 유상증자를 결의했다고 19일 밝혔다.  이번 유상증자의 총 규모는 625만7600유로로 이번 출자로 기존 약 58%였던 큐리언트의 QLi5 지분율은 약 64%로 상승하게 된다. 회사 관계자는 “이번 증자에는 QLi5의 공동 창업자이자 노벨화학상 수상자인 로버트 후버(Robert Huber) 박사도 참여해 회사의 기술력과 미래 가치에 대한 확고한 신뢰를 재확인했다”고 덧붙였다.  QLi5는 이번에 확보된 자금을 바탕으로 현재 개발 중인 차세대 항체약물 접합체(ADC) 플랫폼인 ‘프로테아좀 저해제(PI) 페이로드’ 기술 개발을 가속화할 계획이다.  QLi5가 개발 중인 PI-ADC 플랫폼은 기존 ADC 치료제의 한계를 극복할 새로운 대안으로 주목받고 있다. 지난 10월 미국 보스턴에서 열린 ‘AACR-NCI-EORTC 2025’ 국제학회에서 QLi5는 PI 페이로드 기반 ADC의 전임상 연구 결과를 발표해 학계의 관심을 받기오 했다.  당시 발표의 핵심은 PI 페이로드가 신규 기전의 페이로드로써 ‘엔허투’ 등 기존 토포아이소머레이즈1(TOP1) 저해제 기반 ADC에 내성을 가진 동물 모델에서 뛰어난 항암 효과를 보였다는 점이다. 또한, 특정 암세포 유형에만 국한되지 않고 다양한 세포 유형(Cell type)과 표적 모델(Target model)에서 효능을 입증함으로써, TOP1 저해제처럼 광범위하게 사용될 수 있는 ‘범용 페이로드’(General Payload)로서의 잠재력을 확인했다.  QLi5는 큐리언트가 유럽 최대의 기초과학 연구소인 독일 막스플랑크연구소, 리드디스커버리센터(LDC), 그리고 로버트 후버 박사와 함께 공동 설립한 합작법인(JV)이다.  공동 창업자인 로버트 후버 박사는 1988년 노벨화학상을 수상한 구조생물학의 권위자다. 세포 내 단백질 분해 기구인 ‘프로테아좀’의 3차원 구조를 세계 최초로 규명했다. QLi5는 후버 박사의 원천 기술과 막스플랑크연구소의 기초 연구 역량을 바탕으로, 기존 프로테아좀 저해제의 한계였던 부작용을 획기적으로 줄이고 다양한 암종으로 적응증을 확장할 수 있는 차세대 저해제를 개발해왔다.  남기연 큐리언트 대표는 “이번 유상증자는 단순한 자금 조달을 넘어, QLi5가 보유한 PI 기전 기술이 차세대 ADC 페이로드로서 가진 높은 잠재력을 실현하기 위한 전략적 결정”이라며, “로버트 후버 박사의 지속적인 참여와 막스플랑크연구소의 네트워크를 활용해 글로벌 ADC 시장에서 ‘게임 체인저’가 될 수 있도록 개발 속도를 높이겠다”고 했다.",2025.12.19. 오전 8:32,https://n.news.naver.com/mnews/article/015/0005226591
"[마켓PRO] Today's Pick : ""GS리테일, 4분기에도 실적 개선""","※Today's Pick은 매일 아침 여의도 애널리스트들이 발간한 종목분석 보고서 중 투자의견 및 목표주가가 변경된 종목을 위주로 한국경제 기자들이 핵심 내용을 간추려 전달합니다.  주목할 만한 보고서 GS리테일 - 안정적 이익과 성장성과의 괴리 목표주가: 2만3000원→2만7000원(상향) / 현재주가 : 2만1850원 투자의견 : 매수(유지) / IBK투자증권  [체크포인트] =4분기 실적 개선 이어질 것. 4분기 연결기준 매출 3조233억 원(전년동기대비 +2.1%), 영업이익 529억 원(전년동기대비 +90.5%)을 달성할 것으로 추정. 긍정적 실적은 편의점 사업부 성장이 이끌 전망이다. 1) 소비쿠폰 및 지난해 낮은 기저에 따라 기존점포 성장세가 예상되고(기존점 성장률 약 2~3%), 2) 상반기 비수익 점포 정리에 따른 고정비 절감 효과가(임대료+운영비+지원금 등) 이어질 가능성이 높으며, 3) 추석 연휴 시점 차이에 따른 슈퍼마켓 사업부 성장 예상. =4분기 점포 증가 효과 제한적, 이같은 추이 2026년에도 지속. 올 초부터 Scrap & Build(점포 조정 작업) 진행. 이 전략은 2026년에도 이어질 가능성. 내년 상반기까지 편의점 사업부의 이익 성장은 지속될 것으로 전망. 대덕전자 - 2026년 예상보다 좋다, 밸류에이션 재평가 진행! 목표주가: 4만7000원→5만7000원(상향) / 현재주가 : 4만7800원 투자의견 : 매수(유지) / 대신증권  [체크포인트] =2026년 FC BGA의 흑자전환(yoy), 자율주행 반도체향 매출 확대 등 가동률 상승, 믹스 효과 동반되면서 추가의 이익 상향 가능성. AI향 MLB 매출 증가 + FC BGA의 턴어라운드로 수익성 확대 + GDDR7 등 메모리 호황으로 믹스 효과를 반영하면 밸류에이션 재평가 지속 반영. 내년 주가 상승 여력 존재. =내년 매출(1.23조원)과 영업이익(1,261억원)은 각각 17.3%(yoy), 179.1%(yoy) 증가 추정. 매출 증가보다 수익성(영업이익) 개선이 높은 시기, FC BGA(비메모리향 패키지) 가동률 상승으로 턴어라운드(흑자전환)가 2026년 1Q 예상. 메모리향 패키지도 높은 가동률 유지 및 GDDR7을 포함한 서버향 패키지 매출 증가로 높은 수익성 전망. 2026년 서버향 GDDR7 + 소캠 2관련한 LPDDR5 매출 증가 예상. 글로벌 AI 서버(데이터센터 포함) 투자는 대덕전자의 매출로 증가, 수익성 개선 수혜로 연결. =올 4분기 영업이익은 251억원(흑전 yoy/2.5% qoq)으로 추정(246억원)에 부합, 일회성 비용(성과급 등)을 반영하면 지난 3Q(영업이익 245억원)대비 큰 폭 개선 분석. 매출 2955억원으로 43.1%(yoy/3.3% qoq) 증가 추정. 2025년, 2026년 주당순이익(EPS)을 각각 1.3%, 9.3%씩 상향. 서부T&D - 10년만에 재개되는 토지 개발 목표주가: 1만3500원→1만6000원(상향) / 현재주가 : 1만2250원 투자의견 : 매수(유지) / NH투자증권  [체크포인트] =환율 효과 및 예상보다 높은 4Q25 ADR(객실 요금) 상승세 반영해 ‘26년 호텔 부문 EBITDA 추정치를 +9% 조정. 한일령, 환율 약세, 에어비앤비 규제로 ‘26년 호텔 실적에 우호적 환경. 나진상가, 신정동 개발 구체화되며 추후 실적 추정치 상향 가능성 존재. =토지 개발에 주목. 시장 관심 드래곤시티 상방. 현재 서울 호텔은 만실에 가까운 상황. 외국인 인바운드 증가와 ‘26년 에어비앤비 규제로 인해 서울 호텔 객실 수요가 증가한다면 OCC(투숙율) 상승 여력이 높은 드래곤시티의 수혜는 시간의 문제. ‘25년 드래곤시티의 OCC는 70%로, 만실 수준인 90% 초중반까지 상승 여력이 충분. =내년 상반기에는 나진상가, 신정동 부지 건축 허가를 통해 토지 개발에 대한 불확실성 해소 기대. 나진상가는 하반기 착공으로 오피스텔 분양 대금 유입 예정. 내년 2분기 개발 이익 인식. 신정동 2027년 착공으로 개발 이익 규모 점차 확대될 것.",2025.12.19. 오전 8:31,https://n.news.naver.com/mnews/article/015/0005226590
"""호황은 이제 시작…삼전·SK하닉이 HBM4 수요 90% 차지할 것""-KB","KB증권은 19일 “메모리반도체 분야의 호황은 이제 시작”이라고 강조했다.  호실적을 내놓은 미국의 메모리반도체업체 마이크론테크놀로지의 산제이 메흐로트라 최고경영자(CEO)가 컨퍼런스콜에서 D램 공급 부족의 장기화를 점친 걸 바탕으로 한 전망이다.  산제이 CEO에 따르면 현재 마이크론은 메모리반도체를 구매하는 주요 고객 수요에 대해 50% 수준으로만 대응하고 있다. 특히 D램 공급 부족은 2027년까지 지속될 것으로 내다봤다.  이에 따라 마이크론의 가이던스(자체 전망치)도 예상을 크게 웃돌았다. 올해 12월부터 내년 2월까지로 구성된 분기의 매출 가이던스는 183억~191억달러로, 컨센서스(144억달러)보다 30%가량 많았다. 매출총이익률 전망도 67~69%로 예상치(56%)를 압도했다.  김동원 KB증권 연구원은 “마이크론은 다음 분기에 사상 최대 실적을 달성할 것”이라며 “이는 삼성전자와 SK하이닉스의 내년 1분기 실적에도 영향을 미칠 전망”이라고 말했다.  고대역폭메모리(HBM)반도체 분야가 메모리반도체 호황을 이끌 것으로 분석됐다. 이미 HBM3E의 가격 상승 압력이 커지고 있다고 KB증권은 전했다. 가격 상승의 배경은 △D램 가격 급등에 따른 범용 D램 생산 비중 확대 △GPU 및 ASIC 업체들의 내년도 주문 물량 상향조정 등이 제시됐다.  김 연구원은 “삼성전자와 SK하이닉스는 최근 계약이 체결된 내년 HBM3E 가격을 기존 대비 약 20% 인상한 것으로 보인다”며 “내년 2분기부터 대량 양산이 예정된 HBM4 가격은 공급사별 속도와 성능에 따라 HBM3E 대비 28~58%의 프리미엄이 기대된다”고 말했다.  그러면서 “삼성전자와 SK하이닉스가 글로벌 HBM4 수요의 90% 이상을 공급할 것”이라고 덧붙였다.",2025.12.19. 오전 8:28,https://n.news.naver.com/mnews/article/015/0005226589
"야놀자, '웹어워드 코리아 2025' 글로벌 서비스 부문 대상 수상","글로벌 트래블 테크 기업 야놀자는 한국인터넷전문가협회가 주최하는 '웹어워드 코리아 2025'에서 글로벌 서비스 부문 대상을 수상했다고 19일 밝혔다.  웹어워드 코리아는 디자인, 사용자경험(UX), 기술, 콘텐츠 등을 기준으로 혁신적인 웹사이트를 선정하는 웹 평가 시상식이다.  야놀자는 창립 20주년을 맞아 지난 4월 그룹 공식 홈페이지를 전면 개편했다. 평가위원단은 △야놀자 핵심 브랜드 요소인 '야놀자 오렌지'와 '꿈의 멀티버스' 콘셉트를 일관성 있게 반영한 '브랜드 아이덴티티' △WebGL 기반 인터랙티브 시각 요소를 활용해 기술 혁신성을 직관적으로 전달한 사용자경험(UX) △복잡한 B2B 엔터프라이즈 솔루션 정보를 글로벌 고객 관점에서 재구성한 '명확한 스토리텔링 구조' 등을 주요 선정 이유로 꼽았다.  야놀자는 이번 수상을 통해 글로벌 고객과 파트너를 대상으로 한 브랜드 정체성 및 기술 리더십을 효과적으로 구현한 웹사이트로 평가 받았다고 설명했다.  또한 인공지능(AI) 기반 글로벌 트래블 테크 기업으로서의 정체성을 보다 명확히 하고, 전 세계 여행 사업자와 여행자에게 데이터·기술 기반 역량을 보다 효과적으로 전달하는 커뮤니케이션 채널로서 웹사이트의 역할을 강화해 나가고 있다고 밝혔다.  야놀자 관계자는 ""이번 수상은 글로벌 공식 홈페이지를 통해 야놀자가 지향하는 브랜드 방향성과 기술 혁신 노력이 객관적으로 인정받은 결과""라며 ""앞으로도 글로벌 시장에서 일관된 브랜드 경험과 우수한 사용자 경험을 제공할 수 있도록 지속적으로 고도화해 나가겠다""고 말했다.",2025.12.19. 오전 8:27,https://n.news.naver.com/mnews/article/015/0005226588
"뇌물로 받은 샤넬백, 세금 내야할까? [고인선의 택스인사이트]","한경 로앤비즈의 'Law Street' 칼럼은 기업과 개인에게 실용적인 법률 지식을 제공합니다. 전문 변호사들이 조세, 상속, 노동, 공정거래, M&A, 금융 등 다양한 분야의 법률 이슈를 다루며, 주요 판결 분석도 제공합니다.   최근 전(前) 영부인이 다이아몬드 목걸이, 샤넬백 등을 '뇌물'로 받은 사실이 밝혀져 국민들에게 충격을 안겨주었다. 물건으로 받았든, 현금으로 받았든 뇌물을 받았다면 재산이 늘어난 것인데, 뇌물에 대해서도 세금을 내야 할까?  답은 '그렇다'이다. 뇌물뿐 아니라 절도, 횡령, 사기 등 범죄로 얻은 모든 불법 소득에도 세금이 부과된다. 범죄 수익에 세금을 매긴다는 게 역설적으로 들릴 수 있지만, 우리 세법의 기본 원칙은 명확하다. 소득의 합법성 여부와 관계없이 경제적 이득이 발생하면 과세 대상이 된다는 것이다. 합법이든 불법이든, 소득은 소득  대법원과 헌법재판소는 일관되게 이 원칙을 지지해왔다. 현실적으로 이득을 지배·관리하며 향유하고 있어 세금을 낼 능력, 즉 '담세력'이 있다면 과세 대상이라는 논리다. 만약 불법 소득에 과세하지 않는다면 어떻게 될까. 성실하게 땀 흘려 번 돈에는 세금을 물리고, 범죄로 손쉽게 챙긴 돈에는 세금을 안 물린다면 형평성에 어긋난다.  소득세법 역시 이를 명확히 규정한다. 과세 대상인 '기타소득'의 한 항목으로 '뇌물'을 명시하고 있다. 뇌물을 받으면 기타소득으로 분류돼 종합소득세 신고 및 납부 의무를 진다.  물론 실제로 뇌물을 받고 자진해서 세금 신고를 하는 사람은 거의 없다. 대부분 형사 수사와 재판 과정에서 뇌물 수수 사실이 드러난다. 이때는 본래 내야 했던 소득세는 물론, 무신고 및 부정행위에 대한 가산세까지 추가로 물어야 한다. 몰수당하면 세금도 돌려받을까  그렇다면 뇌물에 대한 세금을 납부한 뒤 형사재판에서 해당 뇌물이 국가에 몰수·추징됐다면 어떻게 될까. 이미 낸 세금을 돌려받을 수 있을까?  결론부터 말하면 가능하다. 우리 세법은 '후발적 경정청구' 제도를 두고 있다. 당초 신고나 결정 시점에는 없었던 사정(예: 법원 판결 등)이 나중에 발생해 과세표준 및 세액 산정 기초에 변동이 생긴 경우, 이를 근거로 세금 감액을 청구할 수 있는 제도다.  대법원은 수뢰, 알선수재, 배임수재 범행 등으로 얻은 뇌물 등 위법 소득에 대한 납세 의무가 일단 성립했더라도, 그 후 몰수·추징을 당했다면 위법 소득에 내재된 경제적 이익의 상실 가능성이 현실화된 것이라고 판단했다. 즉, 그 소득이 종국적으로 실현되지 않은 것으로 평가할 수 있다는 것이다. 따라서 납세자는 몰수·추징을 사유로 후발적 경정청구를 통해 이미 낸 세금을 환급받을 수 있다.  이 판례에 대한 비판도 적지 않았다. 하지만 법원은 이미 국가가 뇌물을 몰수·추징해 납세자에게 과세 대상 소득이 남아있지 않다는 점을 중시했다. 모든 범죄 수익 반환이 환급 사유는 아니다  흥미로운 점은 모든 범죄 수익의 반환이 세금 환급 대상이 되는 건 아니라는 사실이다. 뇌물과 달리 횡령이나 배임으로 얻은 소득을 피해자에게 반환하는 경우는 다르게 취급된다.  판례는 횡령·배임 소득을 피해자에게 반환하는 것은 이미 실현된 소득을 처분하는 행위일 뿐, 소득 자체가 소멸하는 게 아니라고 봤다. 따라서 후발적 경정청구를 통한 세금 환급이 불가능하다.  이는 뇌물과 횡령·배임의 본질적 차이에서 비롯된다. 뇌물은 형사벌 규정 자체에 몰수·추징이 예정돼 있고, 국가가 그 범죄 소득을 가져간다. 반면 횡령·배임액은 사적 관계에서 피해자에게 반환된다. 즉, 뇌물은 몰수·추징으로 국가에 이익이 귀속되지만, 횡령·배임액은 사적으로 반환된다는 차이가 판결의 갈림길이 됐다. 작은 뇌물, 큰 대가  필자가 검사, 행정공무원, 변호사로 일하며 접한 뇌물 사건들을 보면 뇌물 액수가 생각보다 크지 않은 경우가 많았다. 뇌물을 주는 사람도 투자수익률(ROI)을 계산할 수밖에 없다. 자신이 얻을 이익과 리스크를 고려해 뇌물 액수를 책정하는 것이다.  인생을 바꾸지도 못할 적은 금액에 지금까지 쌓아온 것들을 버릴 필요가 있을까. 검은돈이라 할지라도 과세의 그물망을 피할 수는 없다. 소득이 있는 곳에 세금이 있다는 조세의 기본 원칙은 소득의 원천이 합법적인지 여부를 가리지 않는다는 점을 유념해야 할 것이다.",2025.12.19. 오전 8:27,https://n.news.naver.com/mnews/article/015/0005226587
"'父 빚투' 털어낸 김혜성, 월드시리즈 우승 배당금 7억 받아","메이저리그(MLB) LA 다저스의 월드시리즈 2연패에 함께한 김혜성이 상금 48만4748달러(약 7억1573만원)를 받는다.  19일(한국시간) MLB 사무국에 따르면, 2025시즌 포스트시즌 배당금은 총 1억2820만달러(약 1893억원)로, 역대 최고액이었던 지난해 1억2910만달러(약 1906억원)보다 소폭 감소했다.  포스트시즌 배당금은 내셔널리그와 아메리칸리그 와일드카드 결정전, 디비전시리즈, 챔피언십시리즈, 월드시리즈 입장 수입의 60%를 합산해 계산한다. 월드시리즈 우승팀에게 전체 배당금의 36%가 분배되고, 준우승팀에겐 24%가 주어진다. 이에 따라 다저스는 4610만달러(약 681억원)를 분배받게 됐고, 다저스의 일원은 1인당 48만4748달러를 수령하게 된다.  다저스의 1인당 배당금은 지난해 47만7441달러(약 7억494만원)보다 7037달러(약 1039만원)가 많다. 그러나 역대 최고액인 2022년 휴스턴 애스트로스의 51만6347달러(약 7억6239만원)보다는 적다.  배당금은 6월 이후 다저스 소속으로 로스터 혹은 부상자 명단에 포함된 선수와 감독, 코치까지 받을 수 있다. 또한 팀 내 투표를 통해 배당금 분배 인원이 늘어날 수 있다.  김혜성은 5월 메이저리그 무대에 올랐고, 포스트시즌 엔트리에 모두 이름을 올린 만큼 무난하게 배당금을 받을 수 있게 됐다.  시즌 마무리 후 귀국 현장에서 부친의 16년 전 채무를 폭로한 일명 '고척 김선생'과의 관계가 드러나면서 논란에 휩싸이기도 했던 김혜성이다. 김혜성은 당시 부친에게 돈을 갚을 것을 요구하는 남성에게 ""저분 좀 막아주시면 인터뷰 열심히 하겠다""고 말해 논란이 일었다. 이 남성은 수년째 김혜성 선수가 경기하는 경기장에 '느그아부지한테김씨 돈 갚으라고 전해라' 등의 현수막을 들고 나타나 야구팬 사이에서 '고척 김선생'으로 불려왔다.  김선생은 이후 지난달 방송된 SBS '궁금한 이야기Y'에 출연해 2009년 김혜성의 부친 A씨가 유흥업소를 운영하면서 1억2000만원의 빚을 졌다고 밝히며 ""지금 16년째다. 내 인생에 있어서 잃어버린 16년을 어디서 보상받나""라고 호소했다.  이후 김선생은 2017년 A씨의 아들인 김혜성 선수가 프로야구 무대에 데뷔했다는 소식을 접하게 되면서 야구장에 찾아가 문제의 현수막을 걸기 시작했다고 말했다. 현수막 시위에 A씨는 매달 돈을 입금하겠다고 약속했으나 제대로 이행하지 않았다고 김선생은 주장했다.  A씨는 ""약속된 날짜에 돈을 주지 않으면 시위를 하더라. '망신 주면 돈 나오겠지'라는 생각 아니냐""며 ""채무금 3000만원이 남았는데 아들이 잘나가니 2억원을 달라더라. 그런 계산법이 어디 있냐고 몇 달 동안 싸웠다""고 반박했다.  A씨는 지난 8월 개인 파산 절차를 밟았다. 제작진 주선으로 A씨를 직접 만난 김선생은 A씨가 오는 20일까지 5000만원을 더 갚는 조건으로 채무 문제를 마무리하기로 했다.  채무 불이행 소식과 함께 A씨와 김혜성의 태도에 대한 비판이 커지자, 김혜성도 ""그동안 가족이라는 책임감으로, 계약금과 월급을 포함해 금전적으로 아들로서 할 수 있는 최선을 다해왔었다""며 ""1년 만에 귀국하는 자리에서 좋은 모습으로 인사드렸어야 했는데, 그 순간 저는 감정을 제대로 추스르지 못한 채, 해서는 안 될 언행을 하고 말았다""면서 사과했다.",2025.12.19. 오전 8:26,https://n.news.naver.com/mnews/article/015/0005226586
"""서부T&D, 10년 만에 재개되는 토지 개발…목표가 상향""-NH","NH투자증권은 19일 서부T&D에 대해 한일령과 환율 약세, 에어비앤비 규제로 내년 호텔 실적에 우호적 환경이 조성된 데다, 토지 개발 재개로 인한 호재도 예상된다고 짚었다. 이에 목표주가를 기존 1만3500원에서 1만6000원으로 올리고 투자의견 '매수'를 유지했다.  이 증권사 문소영 연구원은 ""환율 효과와 예상 대비 높은 올 4분기 객실요금(ADR) 상승세를 반영해 내년 호텔 부문 추정치를 상향 조정한다""며 ""여기에 나진상가, 신정동 개발이 구체화되며 추후 실적 추정치 상향 가능성이 생겼다. 올해 회사가 호텔업종으로 주목을 받았다면 이제는 토지 개발에 주목할 때""라고 말했다.  문 연구원은 ""현재 서울 호텔은 만실에 가까운 상황이다. 외국인 인바운드 증가와 내년 에어비앤비 규제로 인해 서울 호텔 객실수요가 증가한다면 OCC(투숙율) 상승여력이 높은 드래곤시티의 수혜는 시간문제""라며 ""올해 드래곤시티의 OCC는 70%로, 만실 수준인 90% 초중반까지 상승할 여력이 충분하다""고 말했다.  그는 ""뚜렷한 낙수효과에 힘입어 드래콘시티의 상방이 열려 있다는 판단""이라며 ""레버리지 효과로 호텔 부문 영업이익률은 42%로 역대 최고 수준을 기록할 전망""이라고 밝혔다.  토지 개발로 불확실성이 해소되는 점에도 주목했다.  문 연구원은 ""토지자산의 수익창출이 본격화하면서 회사에 대한 저평가도 해소될 전망""이라며 ""내년 상반기에는 나진상가, 신정동 부지 건축허가를 통해 토지개발에 대한 불확실성이 해소될 것으로 기대된다""고 말했다.  이어 ""나진상가는 하반기 착공에 들어가면서 오피스텔 분양대금이 유입될 예정이며, 진행률에 따라 내년 하반기부터 개발이익을 인식할 전망""이라며 ""신정동도 2027년부터 착공에 들어가며 회사의 개발이익 규모가 점차 확대될 것""이라고 했다.",2025.12.19. 오전 8:25,https://n.news.naver.com/mnews/article/015/0005226585
경북 중소기업 제조AI 대전환 본격화,"경상북도는 19일 경주 라한호텔에서 제조 AI 전문가, 관계기관, 대학교, 기업, 협회 관계자 등 150여 명이 참석하는 ‘경상북도 제조 AX* 대전환 포럼’을 개최했다.  * 제조 AX(Artificial Intelligence Transformation)는 제조 DX(디지털 전환)의 고도화 단계로, AI가 반복적인 작업을 자동화하는 수준을 넘어 데이터 분석·예측·의사결정까지 자율적으로 수행하는 것을 의미한다.  이번 포럼은 인공지능(AI)을 제조업 현장에 적용해 생산성·효율성·혁신을 극대화하고, 중소 제조기업의 경쟁력을 강화함과 동시에 글로벌 산업 생태계에서의 주도권을 확보하기 위해 경상북도가 본격적으로 추진하는 제조 AI 대전환 전략의 일환으로 마련됐다.  이번 포럼에서는 주영섭 서울대학교 교수의 ‘대한민국 제조업 재도약을 위한 제조 AI 대전환 전략’, 지역기업 DX 솔루션 보급지원사업 우수사례, 장영재 카이스트 교수의 ‘AI 기반 무인화 공장 전환을 위한 모두의 AI공장’, 김재성 인터엑스 CBO의 중대재해 예방을 위한 AX 기반 산업안전 강화 전략 등 제조 현장 적용 중심의 주제 발표를 진행했다.  아울러, AI 솔루션 기업 전시 부스를 운영해 실제 산업 현장에서 활용이 가능한 기술과 서비스를 직접 확인할 기회도 제공되었다.  최혁준 경상북도 메타AI과학국장은 “제조 AX는 단순한 기술 도입을 넘어, 제조 현장의 근본적인 운영 방식과 경쟁 구조를 바꾸는 핵심 전략”이라며, “이번 포럼을 계기로 경북 제조기업들이 AI 기반 자율 제조로 전환할 수 있도록 지원 체계를 지속적으로 강화해 나가겠다”고 말했다.  경상북도는 이번 포럼에서 제시되는 AI 전환 전략과 우수 사례를 바탕으로, 2023년부터 추진 중인 ‘경상북도 디지털전환 확산사업’을 한층 확대·고도화하고, 경북 지역 기업이 AI·로보틱스·클라우드 등 첨단 기술이 융합된 완전 자율 생산 시스템을 구축하고, 실시간 자율 제조 구현을 위한 실행계획 수립에 속도를 낼 방침이다. 오경묵 기자",2025.12.19. 오전 8:23,https://n.news.naver.com/mnews/article/015/0005226584
